# Heating rates from Oleg Korobkin (WinNet+Decay Network)
# 1st block is thermalization parameters, 2nd block is heating rates

# 1st line is thermalization option for columns 4-8 in the heating rates
# 2nd line is thermalization parameter (use depends on option in 1st line)
           1             1             0             1             1
1.200000E-11  1.300000E-11  1.000000E+00  1.300000E-11  2.000000E-12

# 340
# 1:time[s], 2:total nuclear heating rate[erg/(g*s)] 3:total radiation[erg/g*s]
# 4:alpha 5:beta 6:gamma 7:electrons 8:fission products
1.500977E+01  1.301056E+15  3.631627E+14  1.314556E+09  5.657587E+13  2.495012E+13  3.759302E+11  2.812595E+14
1.556896E+01  1.229926E+15  3.413254E+14  1.428413E+09  5.471507E+13  2.435129E+13  3.702676E+11  2.618873E+14
1.612814E+01  1.166023E+15  3.214577E+14  1.546516E+09  5.296569E+13  2.379819E+13  3.649187E+11  2.443274E+14
1.673034E+01  1.104151E+15  3.019995E+14  1.678398E+09  5.119025E+13  2.324525E+13  3.594726E+11  2.272029E+14
1.733254E+01  1.048473E+15  2.843094E+14  1.815090E+09  4.951381E+13  2.272967E+13  3.543173E+11  2.117098E+14
1.797776E+01  9.947088E+14  2.670778E+14  1.966815E+09  4.781500E+13  2.221248E+13  3.490811E+11  1.966993E+14
1.862297E+01  9.461733E+14  2.514115E+14  2.123923E+09  4.620640E+13  2.172661E+13  3.441087E+11  1.831322E+14
1.931120E+01  8.993375E+14  2.362141E+14  2.297356E+09  4.458027E+13  2.123827E+13  3.390623E+11  1.700542E+14
1.999943E+01  8.568745E+14  2.223895E+14  2.476744E+09  4.303841E+13  2.077701E+13  3.342515E+11  1.582374E+14
2.073067E+01  8.158684E+14  2.090218E+14  2.673770E+09  4.148470E+13  2.031314E+13  3.293683E+11  1.468919E+14
2.146191E+01  7.785082E+14  1.968516E+14  2.877315E+09  4.001122E+13  1.987337E+13  3.246934E+11  1.366395E+14
2.223617E+01  7.423743E+14  1.851144E+14  3.099821E+09  3.853195E+13  1.943132E+13  3.199447E+11  1.268281E+14
2.305344E+01  7.075305E+14  1.738534E+14  3.342349E+09  3.705423E+13  1.898851E+13  3.151312E+11  1.174922E+14
2.387072E+01  6.756154E+14  1.636129E+14  3.592598E+09  3.565647E+13  1.856787E+13  3.104993E+11  1.090745E+14
2.473100E+01  6.447646E+14  1.538048E+14  3.864195E+09  3.426555E+13  1.814695E+13  3.057983E+11  1.010826E+14
2.563430E+01  6.150064E+14  1.444514E+14  4.158209E+09  3.288777E+13  1.772705E+13  3.010345E+11  9.353139E+13
