  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24  3.26785142E-24
  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.74601819E-24  7.54175657E-24  7.74601819E-24  7.74601819E-24
  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.83609320E-23  1.78767563E-23  1.83609320E-23  1.83609320E-23
  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.35222092E-23  4.23745335E-23  4.35222092E-23  4.35222092E-23
  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.03163755E-22  1.00443339E-22  1.03163755E-22  1.03163755E-22
  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.44536309E-22  2.38087914E-22  2.44536309E-22  2.44536309E-22
  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.79641620E-22  5.64356537E-22  5.79641620E-22  5.79641620E-22
  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.37396532E-21  1.33773401E-21  1.37396532E-21  1.37396532E-21
  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.25680669E-21  3.17092507E-21  3.25680669E-21  3.25680669E-21
  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.71983808E-21  7.51626682E-21  7.71983808E-21  7.71983808E-21
