  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.50000000E+02  7.56710797E+02  7.50000000E+02  7.50000000E+02
  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.62500000E+02  5.67533098E+02  5.62500000E+02  5.62500000E+02
  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.21875000E+02  4.25649823E+02  4.21875000E+02  4.21875000E+02
  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.16406250E+02  3.19237368E+02  3.16406250E+02  3.16406250E+02
  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.37304688E+02  2.39428026E+02  2.37304688E+02  2.37304688E+02
  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.77978516E+02  1.79571019E+02  1.77978516E+02  1.77978516E+02
  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.33483887E+02  1.34678264E+02  1.33483887E+02  1.33483887E+02
  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.00112915E+02  1.01008698E+02  1.00112915E+02  1.00112915E+02
  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.50846863E+01  7.57565238E+01  7.50846863E+01  7.50846863E+01
  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.63135147E+01  5.68173928E+01  5.63135147E+01  5.63135147E+01
